Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 17:45:45.904,-0.12,0.02,0.99,-7.07,1.24,-0.43,0.17,0.86,-25.32,11.28
2025-11-05 17:45:45.917,-0.13,0.03,1.02,-7.52,1.87,-0.46,0.13,0.92,-27.07,8.22
2025-11-05 17:45:45.929,-0.13,0.03,1.02,-7.41,1.65,-0.44,0.16,0.89,-26.07,10.05
2025-11-05 17:45:45.942,-0.14,-0.03,1.0,-7.97,-1.79,-0.43,0.02,0.9,-25.2,1.37
2025-11-05 17:45:45.954,-0.14,-0.08,0.97,-7.86,-4.73,-0.41,-0.03,0.86,-23.97,-2.09
2025-11-05 17:45:45.967,-0.13,-0.06,0.98,-7.52,-3.52,-0.43,0.0,0.89,-25.32,0.25
2025-11-05 17:45:45.979,-0.14,-0.05,1.02,-8.31,-2.63,-0.45,0.04,0.93,-26.57,2.28
2025-11-05 17:45:45.991,-0.14,-0.02,1.0,-7.86,-1.11,-0.44,0.06,0.89,-25.82,4.03
2025-11-05 17:45:46.004,-0.13,-0.03,0.98,-7.63,-1.48,-0.42,0.05,0.86,-24.71,3.5
2025-11-05 17:45:46.016,-0.14,-0.03,1.01,-7.86,-1.89,-0.44,0.08,0.9,-26.19,5.34
2025-11-05 17:45:46.028,-0.13,0.06,1.03,-7.52,3.48,-0.46,0.18,0.93,-27.45,10.85
2025-11-05 17:45:46.044,-0.13,-0.04,1.0,-7.75,-2.01,-0.43,0.03,0.88,-25.2,1.9
2025-11-05 17:45:46.066,-0.13,-0.05,0.98,-7.41,-2.73,-0.41,0.04,0.86,-24.09,2.47
2025-11-05 17:45:46.078,-0.13,-0.02,0.99,-7.52,-0.9,-0.43,0.07,0.88,-25.57,4.29
2025-11-05 17:45:46.091,-0.14,-0.05,1.01,-8.2,-2.77,-0.44,0.03,0.91,-25.94,1.72
2025-11-05 17:45:46.103,-0.14,-0.05,0.99,-8.08,-2.71,-0.43,0.02,0.89,-25.7,1.38
2025-11-05 17:45:46.116,-0.14,-0.04,1.01,-7.97,-2.54,-0.44,0.04,0.91,-26.07,2.59
2025-11-05 17:45:46.129,-0.13,-0.04,0.99,-7.75,-2.37,-0.43,0.05,0.88,-25.2,3.19
2025-11-05 17:45:46.142,-0.14,-0.03,1.01,-7.86,-1.55,-0.44,0.1,0.91,-26.07,6.5
2025-11-05 17:45:46.155,-0.13,0.01,1.02,-7.52,0.77,-0.44,0.12,0.91,-26.19,7.25
2025-11-05 17:45:46.167,-0.12,-0.03,0.98,-7.07,-1.71,-0.42,0.05,0.86,-24.58,3.64
2025-11-05 17:45:46.179,-0.13,-0.04,1.0,-7.75,-2.35,-0.43,0.04,0.88,-25.2,2.79
2025-11-05 17:45:46.191,-0.14,-0.04,1.01,-8.08,-1.99,-0.45,0.04,0.93,-26.69,2.4
2025-11-05 17:45:46.203,-0.14,-0.04,1.01,-7.97,-2.21,-0.44,0.04,0.9,-25.82,2.87
2025-11-05 17:45:46.215,-0.13,-0.04,0.98,-7.18,-2.17,-0.42,0.04,0.87,-24.71,2.56
2025-11-05 17:45:46.227,-0.13,-0.03,0.99,-7.63,-1.69,-0.43,0.06,0.89,-25.2,4.02
2025-11-05 17:45:46.241,-0.12,-0.02,1.0,-6.96,-1.12,-0.42,0.08,0.88,-24.83,5.18
2025-11-05 17:45:46.254,-0.12,-0.0,1.0,-7.07,-0.11,-0.43,0.11,0.88,-25.2,7.19
2025-11-05 17:45:46.267,-0.13,-0.03,1.0,-7.63,-1.67,-0.43,0.05,0.9,-25.32,3.12
2025-11-05 17:45:46.279,-0.14,-0.04,1.01,-7.86,-2.32,-0.43,0.06,0.9,-25.32,3.61
2025-11-05 17:45:46.292,-0.13,-0.03,0.99,-7.63,-1.91,-0.42,0.04,0.88,-25.08,2.79
2025-11-05 17:45:46.304,-0.14,-0.03,1.01,-8.08,-1.77,-0.44,0.05,0.91,-26.07,3.44
2025-11-05 17:45:46.317,-0.14,-0.03,1.01,-8.2,-1.66,-0.44,0.06,0.91,-26.19,3.81
2025-11-05 17:45:46.329,-0.13,-0.03,0.99,-7.52,-1.69,-0.43,0.05,0.88,-25.45,3.3
2025-11-05 17:45:46.340,-0.13,-0.02,0.98,-7.41,-0.91,-0.42,0.07,0.87,-24.58,4.5
2025-11-05 17:45:46.352,-0.13,-0.05,0.98,-7.41,-2.73,-0.42,0.04,0.88,-24.71,2.67
