Timestamp,S1_X,S1_Y,S1_Z,S1_p,S1_r,S2_X,S2_Y,S2_Z,S2_p,S2_r
2025-11-05 08:52:08.393,-0.13,0.01,1.0,-7.41,0.45,-0.09,-0.01,0.98,-5.15,-0.68
2025-11-05 08:52:08.405,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.417,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-0.92
2025-11-05 08:52:08.429,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.01,0.98,-4.93,-0.46
2025-11-05 08:52:08.441,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.453,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.465,-0.13,0.0,1.0,-7.18,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.476,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.97,-4.93,-1.15
2025-11-05 08:52:08.489,-0.12,0.01,1.0,-6.73,0.67,-0.08,-0.02,0.98,-4.71,-0.92
2025-11-05 08:52:08.501,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:08.512,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.524,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.536,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.15
2025-11-05 08:52:08.548,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.15,-1.14
2025-11-05 08:52:08.560,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.572,-0.12,0.01,1.0,-6.73,0.45,-0.09,-0.02,0.98,-5.15,-0.91
2025-11-05 08:52:08.584,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.596,-0.13,0.0,1.01,-7.18,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.608,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.620,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-5.38,-0.91
2025-11-05 08:52:08.632,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-1.14
2025-11-05 08:52:08.644,-0.12,0.01,1.01,-6.73,0.44,-0.09,-0.02,0.98,-4.93,-0.91
2025-11-05 08:52:08.656,-0.12,0.01,1.0,-6.96,0.45,-0.09,-0.02,0.98,-5.38,-0.91
2025-11-05 08:52:08.668,-0.12,0.0,1.0,-6.96,0.0,-0.09,-0.01,0.98,-4.93,-0.68
2025-11-05 08:52:08.680,-0.12,0.0,1.0,-6.96,0.22,-0.09,-0.02,0.98,-4.93,-0.92
2025-11-05 08:52:08.692,-0.12,0.01,1.01,-6.96,0.44,-0.09,-0.02,0.98,-5.15,-1.14
